text,character,gender,diagAct_^q,diagAct_ad,"diagAct_fo_o_fw_""_by_bc",diagAct_othr,diagAct_qw,diagAct_qy,diagAct_qy^d,diagAct_sd,diagAct_sv,text_norm,token_text_norm,F-Measure,tf1,tf2,tf3,tf4,tf5,tf6
Use your head will you!  If she did take something it's cos he pushed her to do it.,SEAN,male,0,0,0,0,0,0,0,1,0,use your head will you if she did take something it's cos he pushed her to do it.,use head take someth co push,50.0,0.0076297237657735285,0.0059962209144545555,0.017222169055409346,0.015701111576079063,0.007786747170523833,0.0026351015883509803
I...,BRADLEY,male,0,0,0,0,1,0,0,0,0,i...,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
What is wrong with you?,STACEY,female,0,0,0,1,0,0,0,0,0,what is wrong with you?,wrong,50.0,0.006664377937116311,0.0,0.0,0.0,0.0,0.0
"Listen, listen, I don't know what's going on here, but I'm feeling a bit taken for granted here.",PHIL,male,0,0,0,0,0,0,0,1,0,listen listen i don't know what's going on here but i'm feeling a bit taken for granted here.,listen listen dont know what go feel bit taken grant,52.27272727272727,0.008251745760050532,0.008251745760050532,0.04393963539615712,0.0408207989633029,0.015701111576079063,0.026201345180854218
You want another one of them?,STACEY,female,0,0,0,0,0,1,0,0,0,you want another one of them?,want anoth one,57.14285714285714,0.03291767776417142,0.005567215772577622,0.020348830864374116,0.0,0.0,0.0
Eh?  What you doing home?,PHIL,male,0,0,0,0,1,0,0,0,0,eh what you doing home?,home,50.0,0.009007892227205695,0.0,0.0,0.0,0.0,0.0
Trust me Jane. I'm doing you a favour here.,CLARE,female,0,0,0,0,0,0,0,1,0,trust me jane i'm doing you a favour here.,trust jane favour,54.54545454545455,0.005911158866828229,0.007942741905612942,0.0038378794482779323,0.0,0.0,0.0
What?,SHIRLEY,female,0,0,0,0,1,0,0,0,0,what?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Your knight in shining armour.,CHRISTIAN,male,0,0,0,0,0,0,0,0,1,your knight in shining armour.,knight shine armour,50.0,0.00034649399001938875,0.00034649399001938875,0.00018732762516306437,0.0,0.0,0.0
"Yeah. Just you, me, and the kids. Tell you what.  I'll get him to take the girls out tonight. You can come round.",TANYA,female,0,1,0,0,0,0,0,0,0,yeah just you me and the kids tell you what i'll get him to take the girls out tonight you can come round.,yeah kid tell ill get take girl tonight come round,54.0,0.04100966439835835,0.011904308775074495,0.018349659845499564,0.02415459038985715,0.03911129855284983,0.017222169055409346
It's going to be alright... sweetheart  I promise.,TANYA,female,0,0,0,0,0,0,0,1,0,it's going to be alright.. sweetheart i promise.,go alright sweetheart promis,50.0,0.026201345180854218,0.026965099749215213,0.001524783128001743,0.00440332742099109,0.0,0.0
That's rich coming from her!  Did you see the way she was with Jack?,RONNIE,female,0,0,0,0,0,1,0,0,0,that's rich coming from her did you see the way she was with jack?,that rich come see way jack,56.25,0.02615596622686448,0.0006366654594252974,0.030255478500024857,0.02352924336764644,0.011430061416310647,0.009082291547193533
I don't really fancy it.,PHIL,male,0,0,0,0,0,0,0,1,0,i don't really fancy it.,dont realli fanci,50.0,0.04393963539615712,0.019978686148432345,0.0030484800917352116,0.0,0.0,0.0
"Thanks Jane, I really appreciate it, but actually I'm managing okay, you know.",TANYA,female,0,0,0,0,0,0,0,1,0,thanks jane i really appreciate it but actually i'm managing okay you know.,thank jane realli appreci actual manag okay know,50.0,0.014297303833809895,0.007942741905612942,0.019978686148432345,0.001642189128920512,0.004587486591202235,0.0026351015883509803
"If you're looking for punters, you might wanna try down the back of George Street.",ROXY,female,0,0,0,0,0,0,0,0,1,if you're looking for punters you might wanna try down the back of george street.,your look punter might wanna tri back georg street,52.94117647058823,0.03237554763389739,0.030419374082705713,0.000905578345380476,0.011155624115322562,0.008858449803962238,0.012171995883986457
But I could've done more.,STEVEN,male,0,0,0,0,0,0,0,1,0,but i could've done more.,couldv done,50.0,0.0018720473610014175,0.010245287156479016,0.0,0.0,0.0,0.0
,TANYA,female,0,0,0,0,1,0,0,0,0,nan,nan,50.0,0.0053051796490500265,0.0,0.0,0.0,0.0,0.0
"See, what I really wanna get into is Graphic novels. Ever heard of the Preacher series?",STEVEN,male,0,0,0,0,0,1,0,0,0,see what i really wanna get into is graphic novels ever heard of the preacher series?,see realli wanna get graphic novel ever heard preacher seri,52.94117647058823,0.02352924336764644,0.019978686148432345,0.008858449803962238,0.03911129855284983,0.00018732762516306437,0.00034649399001938875
,JACK,male,0,0,0,0,1,0,0,0,0,nan,nan,50.0,0.0053051796490500265,0.0,0.0,0.0,0.0,0.0
"Yeah, yeah, yeah.  I'm fine.",MAX,male,0,0,0,1,0,0,0,0,0,yeah yeah yeah i'm fine.,yeah yeah yeah fine,50.0,0.04100966439835835,0.04100966439835835,0.04100966439835835,0.008708133590551203,0.0,0.0
It's for the best.,RONNIE,female,0,0,0,0,0,0,0,0,1,it's for the best.,best,58.33333333333333,0.007786747170523833,0.0,0.0,0.0,0.0,0.0
Mum...,STACEY,female,0,0,0,0,1,0,0,0,0,mum...,mum,50.0,0.011971451900301546,0.0,0.0,0.0,0.0,0.0
"No. Alright, it wasn't your finest hour.",JANE,female,0,0,0,0,0,0,0,1,0,no alright it wasn't your finest hour.,alright wasnt finest hour,50.0,0.026965099749215213,0.0053051796490500265,0.00018732762516306437,0.003741583180678859,0.0,0.0
That right?,TANYA,female,0,0,0,1,0,0,0,0,0,that right?,right,66.66666666666666,0.024106834707213767,0.0,0.0,0.0,0.0,0.0
I was drunk.,TANYA,female,0,0,0,0,0,0,0,1,0,i was drunk.,drunk,50.0,0.001524783128001743,0.0,0.0,0.0,0.0,0.0
"No, not yet.  But one day - who knows?  This invite is just the start.  It's a door opening - to a better world, to a better client list -   and I'm going to walk through that door.",IAN,male,0,0,0,0,0,1,0,0,0,no not yet but one day who knows this invite is just the start it's a door opening to a better world to a better client list and i'm going to walk through that door.,yet one day know invit start door open better world better client list go walk door,57.89473684210526,0.005217016020958527,0.020348830864374116,0.011498273954294522,0.0408207989633029,0.0026351015883509803,0.008783402101905214
"You couldn't see, and your little arms were waving about.",MAX,male,0,0,0,0,0,0,0,1,0,you couldn't see and your little arms were waving about.,couldnt see littl arm wave,50.0,0.006165281939581746,0.02352924336764644,0.011155624115322562,0.0020960816727933498,0.00034649399001938875,0.0
There's no need for you to stand and watch.  No reason I can think of.,RONNIE,female,0,0,0,0,0,0,0,0,1,there's no need for you to stand and watch no reason i can think of.,there need stand watch reason think,55.88235294117647,0.011086611703919488,0.01933558406871284,0.004495660958245056,0.004949949278565285,0.0046788167102604205,0.027802028829176397
"Yes.  I've behaved really badly, and Tanya found it in her heart to forgive me. We're just trying to make a go of things.  We just want to make this marriage work.",MAX,male,0,0,0,0,0,0,0,1,0,yes i've behaved really badly and tanya found it in her heart to forgive me we're just trying to make a go of things we just want to make this marriage work.,ye ive behav realli badli tanya found heart forgiv tri make thing want make marriag work,52.857142857142854,0.011498273954294522,0.024392513662882673,0.0012842377524345087,0.019978686148432345,0.0007731670720811821,0.011224474012549763
We're gonna have to get in agency staff.,CHRISTIAN,male,0,0,0,0,0,0,0,1,0,we're gonna have to get in agency staff.,gonna get agenc staff,50.0,0.025144482409096953,0.03911129855284983,0.0006366654594252974,0.000905578345380476,0.0,0.0
"Look Sean, let me explain...",TANYA,female,0,1,0,0,0,0,0,0,0,look sean let me explain...,look sean let explain,50.0,0.030419374082705713,0.008556924379733332,0.018238469525553924,0.0011606858776236348,0.0,0.0
Yeah.,BRADLEY,male,0,0,0,0,1,0,0,0,0,yeah.,yeah,50.0,0.04100966439835835,0.0,0.0,0.0,0.0,0.0
Oh Billy put your hand down the grate?,JANE,female,0,0,0,0,0,0,1,0,0,oh billy put your hand down the grate?,billi put hand grate,55.55555555555556,0.0017579003271320259,0.010030978411488815,0.0046788167102604205,0.0010345880915742988,0.0,0.0
"Sssh! Roxy doesn't like the word plane, she prefers flying bar.",RONNIE,female,0,0,0,1,0,0,0,0,0,sssh roxy doesn't like the word plane she prefers flying bar.,sssh roxi doesnt like word plane prefer fli bar,53.84615384615385,0.00018732762516306437,0.004769663115626996,0.008174860487637759,0.03272488540915419,0.005392928675801923,0.000495031063150348
"I just want to be honest with you, I don't wanna lie.",IAN,male,0,0,0,0,0,0,0,1,0,i just want to be honest with you i don't wanna lie.,want honest dont wanna lie,50.0,0.03291767776417142,0.0019847421545493207,0.04393963539615712,0.008858449803962238,0.005911158866828229,0.0
If it was that simple you should've got it all sorted before getting drunk with your lardy di da mates down the Town Hall.,JANE,female,0,0,0,0,0,0,0,1,0,if it was that simple you should've got it all sorted before getting drunk with your lardy di da mates down the town hall.,simpl shouldv got sort get drunk lardi mate town hall,53.84615384615385,0.0011606858776236348,0.0023150241621083573,0.03322426254662723,0.008858449803962238,0.03911129855284983,0.001524783128001743
Go on.  Go upstairs and get yourself ready. Dot and I will go over the road and get the drinks in.,CLARE,female,0,1,0,0,0,0,0,0,0,go on go upstairs and get yourself ready dot and i will go over the road and get the drinks in.,upstair get readi dot road get drink,54.54545454545455,0.0026351015883509803,0.03911129855284983,0.002529443082189928,0.0046788167102604205,0.001405527842628664,0.03911129855284983
Why would I?,ROXY,female,0,0,0,0,1,0,0,0,0,why would i?,would,50.0,0.011566330228773507,0.0,0.0,0.0,0.0,0.0
Alright. I'll try and get the time off work.,MINTY,male,0,0,0,0,0,0,0,1,0,alright i'll try and get the time off work.,alright ill tri get time work,54.54545454545455,0.026965099749215213,0.02415459038985715,0.012171995883986457,0.03911129855284983,0.019118741487642706,0.012961380247110244
What are you on about?,SHIRLEY,female,0,0,0,0,1,0,0,0,0,what are you on about?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
You didn't need to wait.,SHIRLEY,female,1,0,0,0,0,0,0,0,0,you didn't need to wait.,didnt need wait,50.0,0.018571035917699083,0.01933558406871284,0.007864871504220512,0.0,0.0,0.0
These the keys to your heart?,RONNIE,female,0,0,0,0,0,1,0,0,0,these the keys to your heart?,key heart,64.28571428571428,0.0018720473610014175,0.0026351015883509803,0.0,0.0,0.0,0.0
"Listen Miss Marple.  All you need to know, is that you're gonna meet me at R&R's later on.  Write that down.",SHIRLEY,female,0,1,0,0,0,0,0,0,0,listen miss marple all you need to know is that you're gonna meet me at r&r's later on write that down.,listen miss marpl need know your gonna meet rr later write,53.84615384615385,0.008251745760050532,0.004123145638695394,0.00018732762516306437,0.01933558406871284,0.0408207989633029,0.03237554763389739
I'm supposed to be peeling spuds but as it's you I'm sure I can find someone to cover.,STEVEN,male,0,0,0,0,0,0,0,1,0,i'm supposed to be peeling spuds but as it's you i'm sure i can find someone to cover.,suppos peel spud sure find someon cover,50.0,0.006664377937116311,0.00018732762516306437,0.00018732762516306437,0.009887176836494368,0.008097733375520803,0.008708133590551203
I can't believe he's back.,JANE,female,0,0,0,0,0,0,0,0,1,i can't believe he's back.,cant believ he back,50.0,0.019765537738819592,0.005825734048933177,0.02040141532502931,0.022398015366697683,0.0,0.0
"well she's just invited me to your do.  You don't mind, do you?",JACK,male,0,0,0,0,0,1,0,0,0,well she's just invited me to your do you don't mind do you?,well she invit dont mind,50.0,0.03711648914813025,0.01681906026756697,0.0026351015883509803,0.04393963539615712,0.008097733375520803,0.0
No no poke around.  Is this a wind-up?,RONNIE,female,0,0,0,0,0,1,0,0,0,no no poke around is this a wind-up?,poke around windup,61.111111111111114,0.00034649399001938875,0.005911158866828229,0.00034649399001938875,0.0,0.0,0.0
"He deserves it, anyway.  He's brought it on himself, ain't he.",TANYA,female,0,0,0,0,0,0,0,1,0,he deserves it anyway he's brought it on himself ain't he.,deserv anyway he brought aint,50.0,0.0020960816727933498,0.006499316705937193,0.02040141532502931,0.0011606858776236348,0.019173070391955354,0.0
Yeah. Looked amazing. You reckon Phil's up for trying that with the canal?,RONNIE,female,0,0,0,0,0,0,1,0,0,yeah looked amazing you reckon phil's up for trying that with the canal?,yeah look amaz reckon phil tri canal,56.666666666666664,0.04100966439835835,0.030419374082705713,0.001524783128001743,0.0036446519954888125,0.009524318513072616,0.012171995883986457
He's still my husband.,STACEY,female,0,0,0,0,0,0,0,1,0,he's still my husband.,he still husband,50.0,0.02040141532502931,0.01250334720610298,0.0033498370777084747,0.0,0.0,0.0
Aren't you?,ROXY,female,0,0,0,1,0,0,0,0,0,aren't you?,arent,50.0,0.004495660958245056,0.0,0.0,0.0,0.0,0.0
"You've gotta believe me.  I'd never cheat you, not in a million years-",IAN,male,0,0,0,0,0,0,0,1,0,you've gotta believe me i'd never cheat you not in a million years-,youv gotta believ never cheat million year,53.125,0.015581316267469792,0.00770836569001932,0.005825734048933177,0.013026271753793436,0.0018720473610014175,0.000495031063150348
She's off her face.,STEVEN,male,0,0,0,0,0,0,0,1,0,she's off her face.,she face,50.0,0.01681906026756697,0.005217016020958527,0.0,0.0,0.0,0.0
"Kenny Nelson, he was a drug dealer. We're talking major league, exporting, importing. Met'd been after him for years. And I was the one that got him. I sent him down for twelve years. There was a load of press. Load of kudos. Oh, an' I made sure everyone knew. He was my body.  Couple of months later - Penny and Selina were at a bus stop. Car mounts the pavement.  Mows them both down.",JACK,male,0,0,0,0,0,0,0,1,0,kenny nelson he was a drug dealer we're talking major league exporting importing met'd been after him for years and i was the one that got him i sent him down for twelve years there was a load of press load of kudos oh an i made sure everyone knew he was my body couple of months later penny and selina were at a bus stop car mounts the pavement mows them both down.,kenni nelson drug dealer talk major leagu export import metd year one got sent twelv year load press load kudo made sure everyon knew bodi coupl month later penni selina bu stop car mount pavement mow,54.54545454545455,0.00034649399001938875,0.0006366654594252974,0.001405527842628664,0.00018732762516306437,0.013026271753793436,0.0006366654594252974
"Oh, no, oh...",SHIRLEY,female,0,0,1,0,0,0,0,0,0,oh no oh...,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
I found this in the bin.It was addressed to Ian and Lesley Beale.,IAN,male,0,0,0,0,0,0,0,1,0,i found this in the bin.it was addressed to ian and lesley beale.,found bin address ian lesley beal,56.25,0.003741583180678859,0.0007731670720811821,0.0011606858776236348,0.013858082145582184,0.0006366654594252974,0.0022061507347061818
yeah brilliant. It really is a great family evening out.,IAN,male,0,0,0,0,0,0,0,0,1,yeah brilliant it really is a great family evening out.,yeah brilliant realli great famili even,54.54545454545455,0.04100966439835835,0.0023150241621083573,0.019978686148432345,0.005825734048933177,0.006416304921468685,0.009814992147353097
What happened?,STEVEN,male,0,0,0,0,1,0,0,0,0,what happened?,happen,50.0,0.009451156990943019,0.0,0.0,0.0,0.0,0.0
No.,TANYA,female,0,0,0,0,1,0,0,0,0,no.,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Might stretch to a drink in the Vic. This has gotta cover next month.,STACEY,female,0,0,0,0,0,0,0,1,0,might stretch to a drink in the vic this has gotta cover next month.,might stretch drink vic gotta cover next month,60.0,0.011155624115322562,0.0007731670720811821,0.010316358460325652,0.002529443082189928,0.00770836569001932,0.0020960816727933498
Hang on. I ain't got the staff.,PHIL,male,0,0,0,0,0,0,0,1,0,hang on i ain't got the staff.,hang aint got staff,55.55555555555556,0.004028643081732515,0.019173070391955354,0.03322426254662723,0.000905578345380476,0.0,0.0
"Well, behave yourself. Just becuase he's paying for dinner doesn't mean you owe him anything.",JANE,female,0,0,0,0,0,0,0,0,1,well behave yourself just becuase he's paying for dinner doesn't mean you owe him anything.,well behav becuas he pay dinner doesnt mean owe anyth,50.0,0.03711648914813025,0.0012842377524345087,0.00018732762516306437,0.02040141532502931,0.005039410038007628,0.002422768449630871
What about it?,PHIL,male,0,0,0,1,0,0,0,0,0,what about it?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
What d'you say?,MAX,male,0,0,0,1,0,0,0,0,0,what d'you say?,dyou say,50.0,0.007471644966734505,0.01992551176385092,0.0,0.0,0.0,0.0
"Yeah, well, er, everything's running like clockwork.  It's alright I'll serve.",IAN,male,0,0,0,0,0,0,0,0,1,yeah well er everything's running like clockwork it's alright i'll serve.,yeah well everyth run like clockwork alright ill serv,50.0,0.04100966439835835,0.03711648914813025,0.011017435467714052,0.005911158866828229,0.03272488540915419,0.00034649399001938875
"No, but she doesn't just do the usual teenage things. We had an invite to go to the Palace, to see the Queen ... The Queen yeah!... and she ripped up the invites.",IAN,male,0,0,0,0,0,0,0,1,0,no but she doesn't just do the usual teenage things we had an invite to go to the palace to see the queen . the queen yeah!.. and she ripped up the invites.,doesnt usual teenag thing invit palac see queen queen yeah rip invit,57.89473684210526,0.008174860487637759,0.0020960816727933498,0.0010345880915742988,0.01727938665436808,0.0026351015883509803,0.001642189128920512
I know.DR WHO CONVENTION,BRADLEY,male,0,0,0,0,0,0,0,1,0,i know.dr who convention,know convent,50.0,0.0408207989633029,0.0006366654594252974,0.0,0.0,0.0,0.0
"Well there's the local. Or the club, R&R. Which my sister, who I'm not talking to, runs.  Go there if you want?",ROXY,female,0,0,0,0,0,0,1,0,0,well there's the local or the club r&r which my sister who i'm not talking to runs go there if you want?,well there local club sister talk run want,53.7037037037037,0.03711648914813025,0.011086611703919488,0.0010345880915742988,0.004123145638695394,0.003547065404497541,0.013026271753793436
Might be.  He's busy. Who wants to know?,GARRY,male,0,0,0,1,0,0,0,0,0,might be he's busy who wants to know?,might he busi want know,50.0,0.011155624115322562,0.02040141532502931,0.007471644966734505,0.03291767776417142,0.0408207989633029,0.0
Alright.,IAN,male,0,0,0,0,1,0,0,0,0,alright.,alright,50.0,0.026965099749215213,0.0,0.0,0.0,0.0,0.0
"Tanya?  You okay?Just... if you, um, fancied a coffee and a chat...",JANE,female,0,0,0,0,0,0,1,0,0,tanya you okay?just.. if you um fancied a coffee and a chat...,tanya okay fanci coffe chat,55.26315789473684,0.011224474012549763,0.009959171671887758,0.0030484800917352116,0.0022061507347061818,0.0022061507347061818,0.0
"Sounds like one of those, one day all this'll be yours speeches.",TANYA,female,0,0,0,1,0,0,0,0,0,sounds like one of those one day all this'll be yours speeches.,sound like one one day thisll speech,60.714285714285715,0.004123145638695394,0.03272488540915419,0.020348830864374116,0.020348830864374116,0.011498273954294522,0.00018732762516306437
Is Tanya in?,STEVEN,male,0,0,0,0,0,1,0,0,0,is tanya in?,tanya,50.0,0.011224474012549763,0.0,0.0,0.0,0.0,0.0
I'd go and sort yourself if I was you. You're not a very pretty sight.,ROXY,female,0,0,0,0,0,0,0,1,0,i'd go and sort yourself if i was you you're not a very pretty sight.,sort your pretti sight,52.77777777777778,0.008858449803962238,0.03237554763389739,0.0032501469462539196,0.0010345880915742988,0.0,0.0
Stacey's alright. Just let you know she's okay.,SEAN,male,0,0,0,0,0,0,1,0,0,stacey's alright just let you know she's okay.,stacey alright let know she okay,50.0,0.004769663115626996,0.026965099749215213,0.018238469525553924,0.0408207989633029,0.01681906026756697,0.009959171671887758
"Shirley, that's out of order. You take that back.",HEATHER,female,0,0,0,0,0,0,0,1,0,shirley that's out of order you take that back.,shirley that order take back,59.09090909090909,0.0046788167102604205,0.02615596622686448,0.002422768449630871,0.017222169055409346,0.022398015366697683,0.0
Shut up Bill.,IAN,male,0,0,0,1,0,0,0,0,0,shut up bill.,shut bill,50.0,0.0033498370777084747,0.000905578345380476,0.0,0.0,0.0,0.0
I dunno.  You tell me.,HEATHER,female,0,0,1,0,0,0,0,0,0,i dunno you tell me.,dunno tell,50.0,0.004860037058510411,0.018349659845499564,0.0,0.0,0.0,0.0
Somebody help me!,ROXY,female,0,0,0,1,0,0,0,0,0,somebody help me!,somebodi help,50.0,0.0018720473610014175,0.010102598780995653,0.0,0.0,0.0,0.0
You told them? Are you mental?,SHIRLEY,female,0,0,0,0,0,1,0,0,0,you told them are you mental?,told mental,50.0,0.009524318513072616,0.0006366654594252974,0.0,0.0,0.0,0.0
"What is wrong with you? What kind of hold has he got over you? This is me, Roxy. I wouldn't lie to you. Not about something like this.",ROXY,female,1,0,0,0,0,0,0,0,0,what is wrong with you what kind of hold has he got over you this is me roxy i wouldn't lie to you not about something like this.,wrong kind hold got roxi wouldnt lie someth like,53.333333333333336,0.006664377937116311,0.0031497042702764316,0.004028643081732515,0.03322426254662723,0.004769663115626996,0.008783402101905214
Tomorrow night.,IAN,male,0,0,0,1,0,0,0,0,0,tomorrow night.,tomorrow night,50.0,0.0053051796490500265,0.014853592493189067,0.0,0.0,0.0,0.0
Allocation.,BRADLEY,male,0,0,0,0,1,0,0,0,0,allocation.,alloc,50.0,0.00034649399001938875,0.0,0.0,0.0,0.0,0.0
Yeah?,STACEY,female,0,0,0,0,1,0,0,0,0,yeah?,yeah,50.0,0.04100966439835835,0.0,0.0,0.0,0.0,0.0
No hold on.  My masculinity's been impugned here.  Look I want you to tell them that we have a marriage in the fullest sense of the word. Well?,IAN,male,0,1,0,0,0,0,0,0,0,no hold on my masculinity's been impugned here look i want you to tell them that we have a marriage in the fullest sense of the word well?,hold masculin impugn look want tell marriag fullest sens word well,56.666666666666664,0.004028643081732515,0.00018732762516306437,0.00018732762516306437,0.030419374082705713,0.03291767776417142,0.018349659845499564
It's too soon.,TANYA,female,0,0,0,0,0,0,0,0,1,it's too soon.,soon,50.0,0.0033498370777084747,0.0,0.0,0.0,0.0,0.0
He has his moments!,JANE,female,0,0,0,0,0,0,0,1,0,he has his moments!,moment,50.0,0.002422768449630871,0.0,0.0,0.0,0.0,0.0
"Give Ronnie my best. Tell her if it hadn't've been for her stupid little sister poking her oar in, we might still have had something.",JACK,male,0,0,0,0,0,0,0,1,0,give ronnie my best tell her if it hadn't've been for her stupid little sister poking her oar in we might still have had something.,give ronni best tell hadntv stupid littl sister poke oar might still someth,50.0,0.014234915689748702,0.0046788167102604205,0.007786747170523833,0.018349659845499564,0.00018732762516306437,0.004949949278565285
If that's okay with you?,STEVEN,male,0,0,0,0,0,1,0,0,0,if that's okay with you?,that okay,57.14285714285714,0.02615596622686448,0.009959171671887758,0.0,0.0,0.0,0.0
"Wake up, get up, go to work, earn a pittance. Spend it on stuff that I think makes me feel better. But it don't. Then I start all over again.",STACEY,female,0,1,0,0,0,0,0,0,0,wake up get up go to work earn a pittance spend it on stuff that i think makes me feel better but it don't then i start all over again.,wake get work earn pittanc spend stuff think make feel better dont start,51.5625,0.0019847421545493207,0.03911129855284983,0.012961380247110244,0.000905578345380476,0.00018732762516306437,0.003547065404497541
Ian.  Ian.  We don't know anything yet. We don't know if it's Lucy.,JANE,female,0,0,0,0,0,0,0,1,0,ian ian we don't know anything yet we don't know if it's lucy.,ian ian dont know anyth yet dont know luci,50.0,0.013858082145582184,0.013858082145582184,0.04393963539615712,0.0408207989633029,0.011971451900301546,0.005217016020958527
This is my heart on the line here.,GARRY,male,1,0,0,0,0,0,0,0,0,this is my heart on the line here.,heart line,61.111111111111114,0.0026351015883509803,0.002422768449630871,0.0,0.0,0.0,0.0
Don't take it out on Jane.,CHRISTIAN,male,0,0,0,0,0,1,0,0,0,don't take it out on jane.,dont take jane,50.0,0.04393963539615712,0.017222169055409346,0.007942741905612942,0.0,0.0,0.0
Truth?  He hasn't told me much.,RONNIE,female,0,0,0,0,0,0,1,0,0,truth he hasn't told me much.,truth hasnt told much,50.0,0.0020960816727933498,0.002529443082189928,0.009524318513072616,0.011224474012549763,0.0,0.0
Minty'll come round. And in the mean time..I'm here.,HEATHER,female,0,0,1,0,0,0,0,0,0,minty'll come round and in the mean time..i'm here.,mintyl come round mean time,53.333333333333336,0.00018732762516306437,0.030255478500024857,0.009597280874606842,0.02003178584881871,0.019118741487642706,0.0
Go in your vest. Very Village People.,CLARE,female,0,0,0,0,0,0,0,0,1,go in your vest very village people.,vest villag peopl,50.0,0.00018732762516306437,0.00034649399001938875,0.007471644966734505,0.0,0.0,0.0
Chuck it back.,GARRY,male,0,0,0,1,0,0,0,0,0,chuck it back.,chuck back,50.0,0.0019847421545493207,0.022398015366697683,0.0,0.0,0.0,0.0
Oi! Come on then Shirl eh!,GARRY,male,0,0,0,1,0,0,0,0,0,oi come on then shirl eh!,come shirl,50.0,0.030255478500024857,0.004310472953433681,0.0,0.0,0.0,0.0
Did I ask you?,IAN,male,0,0,0,0,0,1,0,0,0,did i ask you?,ask,50.0,0.009230457543069793,0.0,0.0,0.0,0.0,0.0
"No I didn't know that, but-",RONNIE,female,0,0,0,0,0,0,0,1,0,no i didn't know that but-,didnt know,56.25,0.018571035917699083,0.0408207989633029,0.0,0.0,0.0,0.0
"Nah, we both know it was me. I started acting funny with you, and you've got scared.",HEATHER,female,0,0,0,0,0,0,0,1,0,nah we both know it was me i started acting funny with you and you've got scared.,nah know start act funni youv got scare,52.63157894736842,0.0033498370777084747,0.0408207989633029,0.008783402101905214,0.0018720473610014175,0.004123145638695394,0.015581316267469792
Liar!,TANYA,female,0,0,0,0,1,0,0,0,0,liar!,liar,50.0,0.0007731670720811821,0.0,0.0,0.0,0.0,0.0
I don't care. I know now. I was right to stick my oar in.,STEVEN,male,0,0,0,0,0,0,0,1,0,i don't care i know now i was right to stick my oar in.,dont care know right stick oar,50.0,0.04393963539615712,0.00770836569001932,0.0408207989633029,0.024106834707213767,0.003448801552878607,0.000495031063150348
At this time of night? Bet I know what he's really up to.Making the flat more welcoming? Installing some ventilation perhaps.,CHRISTIAN,male,0,0,0,0,0,0,1,0,0,at this time of night bet i know what he's really up to.making the flat more welcoming installing some ventilation perhaps.,time night bet know he realli make flat welcom instal ventil perhap,56.25,0.019118741487642706,0.014853592493189067,0.0032501469462539196,0.0408207989633029,0.02040141532502931,0.019978686148432345
"Leave me the keys, see what I can magic up.",SEAN,male,0,1,0,0,0,0,0,0,0,leave me the keys see what i can magic up.,leav key see magic,54.54545454545455,0.011086611703919488,0.0018720473610014175,0.02352924336764644,0.0006366654594252974,0.0,0.0
Like I'd notice the difference.,SEAN,male,0,0,0,0,0,0,1,0,0,like i'd notice the difference.,like notic differ,57.14285714285714,0.03272488540915419,0.0017579003271320259,0.004028643081732515,0.0,0.0,0.0
And you believe him?,JANE,female,0,0,0,1,0,0,0,0,0,and you believe him?,believ,50.0,0.005825734048933177,0.0,0.0,0.0,0.0,0.0
"Why, what did I miss?",JACK,male,0,0,0,0,1,0,0,0,0,why what did i miss?,miss,50.0,0.004123145638695394,0.0,0.0,0.0,0.0,0.0
We may have had to compromise on the venue. But ‚Fit for A Queen' would never compromise on quality.,IAN,male,0,0,0,0,0,0,0,1,0,we may have had to compromise on the venue but fit for a queen would never compromise on quality.,may compromis venu fit queen would never compromis qualiti,55.0,0.0006366654594252974,0.00034649399001938875,0.000495031063150348,0.0020960816727933498,0.0027397923926293457,0.011566330228773507
Could do with a drink.,SEAN,male,0,0,0,1,0,0,0,0,0,could do with a drink.,could drink,58.33333333333333,0.014853592493189067,0.010316358460325652,0.0,0.0,0.0,0.0
Alright.,BRADLEY,male,0,0,0,0,1,0,0,0,0,alright.,alright,50.0,0.026965099749215213,0.0,0.0,0.0,0.0,0.0
"Aren't you something? Just for that, I'm going to get some champagne in our room.",IAN,male,0,0,0,0,0,1,0,0,0,aren't you something just for that i'm going to get some champagne in our room.,arent someth go get champagn room,55.55555555555556,0.004495660958245056,0.015701111576079063,0.026201345180854218,0.03911129855284983,0.0011606858776236348,0.003933560044197784
You don't mean that.,SEAN,male,0,0,0,1,0,0,0,0,0,you don't mean that.,dont mean,58.33333333333333,0.04393963539615712,0.02003178584881871,0.0,0.0,0.0,0.0
Well I hope you're gonna take better care of her once you're married.She's got a very delicate constitution has my mother.,GARRY,male,0,0,0,0,0,0,0,1,0,well i hope you're gonna take better care of her once you're married.she's got a very delicate constitution has my mother.,well hope your gonna take better care your marri she got delic constitut mother,51.851851851851855,0.03711648914813025,0.005217016020958527,0.03237554763389739,0.025144482409096953,0.017222169055409346,0.010808910381181362
